id,year,statename,pcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
460,2006,West Bengal,Krishnagar East,DR. RAMENDRA NATH SARKAR,M,53,GEN,AITC,,,68823,179330,154600,2,0,NDA
461,2006,West Bengal,Krishnagar East,MUKHERJEE SIBDAS,M,63,GEN,INC,,,11652,179330,154600,3,0,UPA
462,2006,West Bengal,Krishnagar East,MANIKA BISWAS,F,39,GEN,IND,,,2831,179330,154600,4,0,Others
463,2006,West Bengal,Krishnagar East,AMAL TARAFDAR,M,60,GEN,CPI(ML)(L),,,1747,179330,154600,5,0,Others
464,2006,West Bengal,Krishnagar West,ASOKE BANERJEE,M,60,GEN,CPI(M),,,64743,147325,132698,1,1,LF
465,2006,West Bengal,Krishnagar West,UJJAL BISWAS,M,49,GEN,AITC,,,53514,147325,132698,2,0,NDA
466,2006,West Bengal,Krishnagar West,SAMAR CHAKRABORTY,M,45,GEN,INC,,,7101,147325,132698,3,0,UPA
467,2006,West Bengal,Krishnagar West,SUBIMAL SENGUPTA (TABLU),M,47,GEN,CPI(ML)(L),,,3577,147325,132698,4,0,Others
468,2006,West Bengal,Krishnagar West,SHAILEN GHOSH,M,56,GEN,IND,,,2372,147325,132698,5,0,Others
469,2006,West Bengal,Krishnagar West,HARAN BISWAS,M,43,GEN,BSP,,,1354,147325,132698,6,0,UPA
470,2006,West Bengal,Nabadwip,PUNDARIKAKSHYA SAHA,M,46,GEN,AITC,,,67745,148929,132618,1,1,NDA
471,2006,West Bengal,Nabadwip,CHHAYA SEN SARMA,F,49,GEN,CPI(M),,,58373,148929,132618,2,0,LF
472,2006,West Bengal,Nabadwip,RADHA RAMAN SAHA,M,63,GEN,INC,,,6467,148929,132618,3,0,UPA
473,2006,West Bengal,Santipur,AJOY DEY,M,53,GEN,INC,,,89834,203233,188208,1,1,UPA
474,2006,West Bengal,Santipur,SANTANU CHAKRABARTI,M,36,GEN,CPI(M),,,87721,203233,188208,2,0,LF
475,2006,West Bengal,Santipur,UJJAL NANDI,M,37,GEN,IND,,,4093,203233,188208,3,0,Others
476,2006,West Bengal,Santipur,KANCHAN MAITRA,M,46,GEN,BJP,,,4038,203233,188208,4,0,NDA
477,2006,West Bengal,Santipur,AMAL SARKAR,M,26,GEN,BSP,,,2328,203233,188208,5,0,UPA
478,2006,West Bengal,Hanskhali,NAYAN SARKAR,M,56,SC,CPI(M),,,84328,198270,176429,1,1,LF
479,2006,West Bengal,Hanskhali,DR. RAMENDRA NATH BISWAS,M,64,SC,AITC,,,81307,198270,176429,2,0,NDA
480,2006,West Bengal,Hanskhali,MINATI BISWAS,F,43,SC,INC,,,3822,198270,176429,3,0,UPA
481,2006,West Bengal,Hanskhali,ACHINTYA KUMAR BISWAS,M,31,SC,BSP,,,3819,198270,176429,4,0,UPA
482,2006,West Bengal,Hanskhali,DULAL BISWAS,M,49,SC,IND,,,1699,198270,176429,5,0,Others
483,2006,West Bengal,Hanskhali,ARDHENDU BISWAS,M,30,SC,IND,,,1224,198270,176429,6,0,Others
484,2006,West Bengal,Ranaghat East,DEBENDRA NATH BISWAS,M,61,SC,CPI(M),,,98559,220475,195982,1,1,LF
485,2006,West Bengal,Ranaghat East,NILIMA NAG (MALLICK),F,46,SC,AITC,,,88446,220475,195982,2,0,NDA
486,2006,West Bengal,Ranaghat East,SUSHIL KUMAR RAY,M,62,SC,INC,,,2655,220475,195982,3,0,UPA
487,2006,West Bengal,Ranaghat East,MANMATHA BISWAS,M,46,SC,BSP,,,2534,220475,195982,4,0,UPA
488,2006,West Bengal,Ranaghat East,JAGADISH MANDAL,M,53,SC,IND,,,2138,220475,195982,5,0,Others
489,2006,West Bengal,Ranaghat East,KUMARESH ROY,M,35,SC,IND,,,761,220475,195982,6,0,Others
490,2006,West Bengal,Ranaghat East,KAMAL MALLICK,M,41,SC,IND,,,370,220475,195982,7,0,Others
491,2006,West Bengal,Ranaghat East,ATUL CHANDRA MONDAL,M,39,SC,IND,,,364,220475,195982,8,0,Others
492,2006,West Bengal,Ranaghat West,ALOKE KUMAR DAS,M,43,GEN,CPI(M),,,76109,200343,179096,1,1,LF
493,2006,West Bengal,Ranaghat West,SHANKAR SINGHA,M,55,GEN,INC,,,75928,200343,179096,2,0,UPA
494,2006,West Bengal,Ranaghat West,TAPAS GHOSH,M,38,GEN,AITC,,,20370,200343,179096,3,0,NDA
495,2006,West Bengal,Ranaghat West,SANKAR KARMAKAR,M,56,GEN,IND,,,2148,200343,179096,4,0,Others
496,2006,West Bengal,Ranaghat West,DILIP JOARDAR,M,34,GEN,BSP,,,1500,200343,179096,5,0,UPA
497,2006,West Bengal,Ranaghat West,MADAN LAL,M,53,GEN,RSMP,,,1394,200343,179096,6,0,Others
498,2006,West Bengal,Ranaghat West,AJOY BHATTACHARYA,M,47,GEN,IND,,,1290,200343,179096,7,0,Others
499,2006,West Bengal,Chakdaha,MALAY KUMAR SAMANTA,M,27,GEN,CPI(M),,,109670,224471,199029,1,1,LF
500,2006,West Bengal,Chakdaha,NARESH CHANDRA CHAKI,M,70,GEN,AITC,,,77801,224471,199029,2,0,NDA
501,2006,West Bengal,Chakdaha,SUBHASH BASU,M,64,GEN,PDS,,,4658,224471,199029,3,0,UPA
502,2006,West Bengal,Chakdaha,ARABINDA MANDAL,M,37,GEN,BSP,,,4210,224471,199029,4,0,UPA
503,2006,West Bengal,Chakdaha,MIHIR SINGHA,M,56,GEN,IND,,,2458,224471,199029,5,0,Others
504,2006,West Bengal,Haringhata,BANKIM CHANDRA GHOSH,M,47,GEN,CPI(M),,,95524,205435,184141,1,1,LF
505,2006,West Bengal,Haringhata,DIPAK BASU,M,49,GEN,AITC,,,68058,205435,184141,2,0,NDA
506,2006,West Bengal,Haringhata,ABUL KASSEM MONDAL,M,58,GEN,INC,,,10514,205435,184141,3,0,UPA
507,2006,West Bengal,Haringhata,GORACHAND MANDAL,M,53,GEN,IND,,,4163,205435,184141,4,0,Others
508,2006,West Bengal,Haringhata,NAJIMA BIBI KAYAL,F,32,GEN,BSP,,,3145,205435,184141,5,0,UPA
509,2006,West Bengal,Haringhata,NISHIKANTA DAS,M,54,GEN,IND,,,2634,205435,184141,6,0,Others
510,2006,West Bengal,Bagdaha,DULAL BAR,M,40,SC,AITC,,,79896,182295,160571,1,1,NDA
511,2006,West Bengal,Bagdaha,KAMALAKSHI BISWAS,M,69,SC,AIFB,,,74991,182295,160571,2,0,LF
512,2006,West Bengal,Bagdaha,CHANDAN MALLICK,M,36,SC,BSP,,,3121,182295,160571,3,0,UPA
513,2006,West Bengal,Bagdaha,KARTICK BAIN,M,48,SC,INC,,,2531,182295,160571,4,0,UPA
514,2006,West Bengal,Bongaon,BHUPENDRA NATH SETH,M,68,GEN,AITC,,,86213,199903,174940,1,1,NDA
515,2006,West Bengal,Bongaon,PANKAJ GHOSH,M,58,GEN,CPI(M),,,82748,199903,174940,2,0,LF
516,2006,West Bengal,Bongaon,MAKHAN ROY,M,63,GEN,BSP,,,2176,199903,174940,3,0,UPA
517,2006,West Bengal,Bongaon,PINAKI RANJAN BHARATI,M,56,GEN,IND,,,1565,199903,174940,4,0,Others
518,2006,West Bengal,Bongaon,SUKRITI RANJAN BISWAS,M,50,GEN,RPI(A),,,1298,199903,174940,5,0,Others
519,2006,West Bengal,Bongaon,BISESWAR MONDAL,M,66,GEN,AMB,,,871,199903,174940,6,0,Others
520,2006,West Bengal,Gaighata,JYOTI PRIYA  MALLICK,M,49,GEN,AITC,,,93811,218465,194462,1,1,NDA
521,2006,West Bengal,Gaighata,MONMATHA ROY,M,71,GEN,CPI(M),,,88992,218465,194462,2,0,LF
522,2006,West Bengal,Gaighata,TANMOY MITRA,M,42,GEN,INC,,,5371,218465,194462,3,0,UPA
523,2006,West Bengal,Gaighata,SHYAMLAL BANIK,M,43,GEN,BSP,,,2090,218465,194462,4,0,UPA
524,2006,West Bengal,Gaighata,SATYEN ROY,M,40,GEN,IND,,,1795,218465,194462,5,0,Others
525,2006,West Bengal,Gaighata,GAUTAM DAS,M,45,GEN,IND,,,1621,218465,194462,6,0,Others
526,2006,West Bengal,Gaighata,BIPLAB HALDER,M,39,GEN,IND,,,678,218465,194462,7,0,Others
527,2006,West Bengal,Habra,PRANAB KUMAR BHATTACHARYYA,M,61,GEN,CPI(M),,,79166,197467,171815,1,1,LF
528,2006,West Bengal,Habra,TAPATI DATTA,F,56,GEN,AITC,,,51071,197467,171815,2,0,NDA
529,2006,West Bengal,Habra,ABDUL HAMID MANDAL,M,71,GEN,INC,,,35016,197467,171815,3,0,UPA
530,2006,West Bengal,Habra,TUSHAR  GHOSH,M,39,GEN,IND,,,3551,197467,171815,4,0,Others
531,2006,West Bengal,Habra,SUKUMAR BALA,M,32,GEN,BSP,,,2927,197467,171815,5,0,UPA
532,2006,West Bengal,Ashokenagar,SATYASEBI KAR,M,43,GEN,CPI(M),,,73250,183719,159047,1,1,LF
533,2006,West Bengal,Ashokenagar,DHIMAN ROY,M,48,GEN,AITC,,,71450,183719,159047,2,0,NDA
534,2006,West Bengal,Ashokenagar,KRISHNA CHAKRAVORTY (MILI),F,46,GEN,INC,,,6600,183719,159047,3,0,UPA
535,2006,West Bengal,Ashokenagar,TARAK RAJAK DAS,M,38,GEN,IND,,,2664,183719,159047,4,0,Others
536,2006,West Bengal,Ashokenagar,MAHENDRA GAIN,M,30,GEN,BSP,,,2562,183719,159047,5,0,UPA
537,2006,West Bengal,Ashokenagar,BHUPATI TALUKDER,M,46,GEN,IND,,,2447,183719,159047,6,0,Others
538,2006,West Bengal,Amdanga,ABDUS SATTAR,M,36,GEN,CPI(M),,,77923,179593,160609,1,1,LF
539,2006,West Bengal,Amdanga,RAFIQUER RAHAMAN,M,45,GEN,AITC,,,69023,179593,160609,2,0,NDA
540,2006,West Bengal,Amdanga,RAFIQUL ISLAM,M,46,GEN,INC,,,6595,179593,160609,3,0,UPA
541,2006,West Bengal,Amdanga,SANAT JANA,M,48,GEN,IND,,,2573,179593,160609,4,0,Others
542,2006,West Bengal,Amdanga,DR. ASOK KUMAR GOLDER,M,61,GEN,BSP,,,2278,179593,160609,5,0,UPA
543,2006,West Bengal,Amdanga,NARAYAN GHOSH,M,48,GEN,SHS,,,1144,179593,160609,6,0,Others
544,2006,West Bengal,Amdanga,SK. NOOR MOHAMMAD,M,58,GEN,JD(S),,,1040,179593,160609,7,0,Others
545,2006,West Bengal,Barasat,DR. BITHIKA MONDAL,F,39,GEN,AIFB,,,124664,320342,266751,1,1,LF
546,2006,West Bengal,Barasat,ASHOKE MUKHERJEE(GOPAL),M,48,GEN,AITC,,,118077,320342,266751,2,0,NDA
547,2006,West Bengal,Barasat,MIHIR DEY,M,53,GEN,INC,,,14742,320342,266751,3,0,UPA
548,2006,West Bengal,Barasat,KONKANA BALA,F,38,GEN,BSP,,,4734,320342,266751,4,0,UPA
549,2006,West Bengal,Barasat,ASHOKE MUKHARJEE,M,48,GEN,IND,,,4390,320342,266751,5,0,Others
550,2006,West Bengal,Rajarhat,RABINDRANATH MANDAL,M,65,SC,CPI(M),,,118430,287126,235725,1,1,LF
551,2006,West Bengal,Rajarhat,TANMOY MONDAL,M,53,SC,AITC,,,101621,287126,235725,2,0,NDA
552,2006,West Bengal,Rajarhat,SUKUMAR RAY,M,56,SC,INC,,,10080,287126,235725,3,0,UPA
553,2006,West Bengal,Rajarhat,SRIKANTA BALA,M,41,SC,IND,,,3219,287126,235725,4,0,Others
554,2006,West Bengal,Rajarhat,SUCHARITA MONDAL,F,34,SC,BSP,,,2296,287126,235725,5,0,UPA
555,2006,West Bengal,Deganga,DR. MORTOZA HOSSAIN,M,61,GEN,AIFB,,,61864,151028,130604,1,1,LF
556,2006,West Bengal,Deganga,MAFIDUL HAQUE SAHAJI,M,36,GEN,AITC,,,50327,151028,130604,2,0,NDA
557,2006,West Bengal,Deganga,MD. YAKUB,M,68,GEN,IPFB,,,9633,151028,130604,3,0,UPA
558,2006,West Bengal,Deganga,MD. QUAMRUZZAMAN,M,32,GEN,SP,,,3064,151028,130604,4,0,Others
559,2006,West Bengal,Deganga,SHAHANSHAH JEHANGIR,M,57,GEN,MUL,,,2983,151028,130604,5,0,Others
560,2006,West Bengal,Deganga,ROUSHAN ALI,M,43,GEN,BSP,,,2692,151028,130604,6,0,UPA
561,2006,West Bengal,Swarupnagar,MOSTAFA BIN QUASEM,M,64,GEN,CPI(M),,,67889,165926,145466,1,1,LF
562,2006,West Bengal,Swarupnagar,NARAYAN GOSWAMI,M,36,GEN,AITC,,,61337,165926,145466,2,0,NDA
563,2006,West Bengal,Swarupnagar,SUSANTA GHOSH,M,50,GEN,INC,,,12419,165926,145466,3,0,UPA
564,2006,West Bengal,Swarupnagar,JAYANTA SAHA,M,41,GEN,IND,,,2253,165926,145466,4,0,Others
565,2006,West Bengal,Swarupnagar,ABDUR ROUF MONDAL,M,47,GEN,SP,,,1531,165926,145466,5,0,Others
566,2006,West Bengal,Baduria,MD. SHELIM GAIN,M,52,GEN,CPI(M),,,63456,157697,139149,1,1,LF
567,2006,West Bengal,Baduria,ABDUL GAFFAR KAZI,M,75,GEN,INC,,,63289,157697,139149,2,0,UPA
568,2006,West Bengal,Baduria,SUDHANSU MONDAL,M,42,GEN,AITC,,,8361,157697,139149,3,0,NDA
569,2006,West Bengal,Baduria,WALIUR RAHAMAN,M,56,GEN,SP,,,2523,157697,139149,4,0,Others
570,2006,West Bengal,Baduria,GOPAL DAS,M,41,GEN,BSP,,,1455,157697,139149,5,0,UPA
571,2006,West Bengal,Basirhat,NARAYAN MUKHERJEE,M,72,GEN,CPI(M),,,66993,187109,160136,1,1,LF
572,2006,West Bengal,Basirhat,ASIT MAJUMDAR,M,58,GEN,INC,,,65727,187109,160136,2,0,UPA
573,2006,West Bengal,Basirhat,PARTHA SARATHI BASU,M,43,GEN,AITC,,,22528,187109,160136,3,0,NDA
574,2006,West Bengal,Basirhat,AJOY KUMAR BAIN,M,41,GEN,IND,,,3009,187109,160136,4,0,Others
575,2006,West Bengal,Basirhat,PRASANTA BISWAS,M,28,GEN,BSP,,,1636,187109,160136,5,0,UPA
576,2006,West Bengal,Hasnabad,GOUTAM DEB,M,53,GEN,CPI(M),,,57994,143830,124191,1,1,LF
577,2006,West Bengal,Hasnabad,ISLAM RAFIKUL MONDAL,M,45,GEN,AITC,,,41385,143830,124191,2,0,NDA
578,2006,West Bengal,Hasnabad,NAZRUL HAQUE,M,52,GEN,INC,,,18641,143830,124191,3,0,UPA
579,2006,West Bengal,Hasnabad,SHAHAJAHAN MOLLA,M,29,GEN,IND,,,2153,143830,124191,4,0,Others
580,2006,West Bengal,Hasnabad,MAHBUB BILLAH,M,29,GEN,IND,,,909,143830,124191,5,0,Others
581,2006,West Bengal,Hasnabad,KARTICK CH. SARKAR,M,58,GEN,IND,,,845,143830,124191,6,0,Others
582,2006,West Bengal,Hasnabad,BISWANATH ROYCHOWDHURY,M,74,GEN,IND,,,552,143830,124191,7,0,Others
583,2006,West Bengal,Haroa,ASIM KUMAR DAS,M,54,SC,CPI(M),,,80322,166060,144913,1,1,LF
584,2006,West Bengal,Haroa,MRITYUNJOY MONDAL,M,36,SC,AITC,,,47798,166060,144913,2,0,NDA
585,2006,West Bengal,Haroa,HAZARILAL MONDAL,M,53,SC,INC,,,9956,166060,144913,3,0,UPA
586,2006,West Bengal,Haroa,LAKSHAN DAS,M,51,SC,SP,,,3803,166060,144913,4,0,Others
587,2006,West Bengal,Haroa,JHARNA BISWAS,F,42,SC,BSP,,,3029,166060,144913,5,0,UPA
588,2006,West Bengal,Sandeshkhali,ABANI ROY,M,65,SC,CPI(M),,,69859,151568,129453,1,1,LF
589,2006,West Bengal,Sandeshkhali,GITA MONDAL,F,45,SC,AITC,,,49867,151568,129453,2,0,NDA
590,2006,West Bengal,Sandeshkhali,SUBRATA SANA,M,54,SC,INC,,,9719,151568,129453,3,0,UPA
591,2006,West Bengal,Hingalganj,GOPAL GAYEN,M,77,SC,CPI(M),,,66171,146996,128797,1,1,LF
592,2006,West Bengal,Hingalganj,DEBES MANDAL,M,38,SC,AITC,,,54098,146996,128797,2,0,NDA
593,2006,West Bengal,Hingalganj,PARIMAL MISTRY,M,57,SC,IND,,,3855,146996,128797,3,0,Others
594,2006,West Bengal,Hingalganj,BIKASH MANDAL,M,38,SC,INC,,,2500,146996,128797,4,0,UPA
595,2006,West Bengal,Hingalganj,DEBDAS MISTRY,M,43,SC,BSP,,,2063,146996,128797,5,0,UPA
596,2006,West Bengal,Gosaba,CHITTA RANJAN MANDAL,M,62,SC,RSP,,,57594,140277,118336,1,1,LF
597,2006,West Bengal,Gosaba,JAYANTA NASKAR,M,59,SC,AITC,,,51110,140277,118336,2,0,NDA
598,2006,West Bengal,Gosaba,KIRITI MONDAL,M,48,SC,INC,,,3457,140277,118336,3,0,UPA
599,2006,West Bengal,Gosaba,NIRMAL SARKAR,M,50,SC,IND,,,3139,140277,118336,4,0,Others
600,2006,West Bengal,Gosaba,HARI PADA MANDAL,M,32,SC,BSP,,,1628,140277,118336,5,0,UPA
601,2006,West Bengal,Gosaba,TARANGO MONDAL,M,63,SC,IND,,,1360,140277,118336,6,0,Others
602,2006,West Bengal,Basanti,SUBHAS NASKAR,M,52,SC,RSP,,,88857,180404,133993,1,1,LF
603,2006,West Bengal,Basanti,AMAL KANTI RAY,M,41,SC,BJP,,,36256,180404,133993,2,0,NDA
604,2006,West Bengal,Basanti,ASHIM SARDAR,M,43,SC,LJP,,,4634,180404,133993,3,0,UPA
605,2006,West Bengal,Basanti,SAMIR KANTI RAY,M,39,SC,MUL,,,4194,180404,133993,4,0,Others
606,2006,West Bengal,Kultali,JOYKRISHNA HALDER,M,49,SC,IND,,,67664,163704,141403,1,1,Others
607,2006,West Bengal,Kultali,RAMSANKAR HALDER,M,51,SC,CPI(M),,,66860,163704,141403,2,0,LF
608,2006,West Bengal,Kultali,ARABINDA NASKAR,M,66,SC,INC,,,3642,163704,141403,3,0,UPA
609,2006,West Bengal,Kultali,JAGANNATH GAYEN,M,39,SC,AITC,,,3206,163704,141403,4,0,NDA
610,2006,West Bengal,Joynagar,DEBAPRASAD SARKAR,M,71,GEN,IND,,,59749,164010,130930,1,1,Others
611,2006,West Bengal,Joynagar,ASISH GHOSH,M,56,GEN,CPI(M),,,46263,164010,130930,2,0,LF
612,2006,West Bengal,Joynagar,NIRMAL KANTI MONDAL,M,63,GEN,AITC,,,21707,164010,130930,3,0,NDA
613,2006,West Bengal,Joynagar,MEHERUL ISLAM SEKH,M,36,GEN,PDS,,,1711,164010,130930,4,0,UPA
614,2006,West Bengal,Joynagar,NIRANJAN NASKAR,M,62,GEN,BSP,,,1491,164010,130930,5,0,UPA
615,2006,West Bengal,Baruipur,RAHUL GHOSH,M,45,GEN,CPI(M),,,80540,208274,170229,1,1,LF
616,2006,West Bengal,Baruipur,ARUP BHADRA,M,50,GEN,AITC,,,76633,208274,170229,2,0,NDA
617,2006,West Bengal,Baruipur,DULAL HALDER,M,49,GEN,INC,,,6651,208274,170229,3,0,UPA
618,2006,West Bengal,Baruipur,SANDIPAN MAHAPATRA,M,45,GEN,IND,,,2313,208274,170229,4,0,Others
619,2006,West Bengal,Baruipur,ABU TALEB MONDAL,M,41,GEN,IND,,,1666,208274,170229,5,0,Others
620,2006,West Bengal,Baruipur,GOUTAM MITRA,M,44,GEN,BSP,,,1099,208274,170229,6,0,UPA
621,2006,West Bengal,Baruipur,BAPAN NASKAR,M,38,GEN,IND,,,722,208274,170229,7,0,Others
622,2006,West Bengal,Baruipur,PALASH MONDAL,M,26,GEN,IND,,,496,208274,170229,8,0,Others
623,2006,West Bengal,Canning West,DWIJAPADA MONDOL,M,59,SC,CPI(M),,,64749,192586,155342,1,1,LF
624,2006,West Bengal,Canning West,GOBINDA CHANDRA NASKAR,M,64,SC,AITC,,,63303,192586,155342,2,0,NDA
625,2006,West Bengal,Canning West,ARANAB ROY,M,45,SC,INC,,,14803,192586,155342,3,0,UPA
626,2006,West Bengal,Canning West,BADAL SARDAR,M,47,SC,IND,,,9776,192586,155342,4,0,Others
627,2006,West Bengal,Canning West,ASHOKE MONDAL,M,43,SC,IND,,,2663,192586,155342,5,0,Others
628,2006,West Bengal,Canning East,ABDUR RAZZAK MOLLA,M,61,GEN,CPI(M),,,70725,145676,122911,1,1,LF
629,2006,West Bengal,Canning East,AMIRUL ISLAM,M,54,GEN,AITC,,,40176,145676,122911,2,0,NDA
630,2006,West Bengal,Canning East,AKRAM LASKAR,M,40,GEN,INC,,,7093,145676,122911,3,0,UPA
631,2006,West Bengal,Canning East,MOSAREF MOLLA,M,49,GEN,LJP,,,2746,145676,122911,4,0,UPA
632,2006,West Bengal,Canning East,DEBO PROSAD MONDAL,M,50,GEN,BSP,,,2129,145676,122911,5,0,UPA
633,2006,West Bengal,Bhangar,ARABUL  ISLAM,M,41,GEN,AITC,,,71990,167975,149754,1,1,NDA
634,2006,West Bengal,Bhangar,MOSHARAF HOSSAIN LASKAR,M,56,GEN,CPI(M),,,69000,167975,149754,2,0,LF
635,2006,West Bengal,Bhangar,SIDDIQULLAH CHOWDHURY,M,56,GEN,IND,,,6059,167975,149754,3,0,Others
636,2006,West Bengal,Bhangar,MOLLA SHAMSUZZAMAN,M,51,GEN,LJP,,,2701,167975,149754,4,0,UPA
637,2006,West Bengal,Jadavpur,BUDDHADEB BHATTACHARJEE,M,62,GEN,CPI(M),,,127837,274932,208747,1,1,LF
638,2006,West Bengal,Jadavpur,DIPAK KUMAR GHOSH,M,69,GEN,AITC,,,69707,274932,208747,2,0,NDA
639,2006,West Bengal,Jadavpur,PROF. OMPRAKASH MISHRA,M,45,GEN,INC,,,7992,274932,208747,3,0,UPA
640,2006,West Bengal,Jadavpur,SUKUMAR HOWLADER,M,32,GEN,IND,,,3190,274932,208747,4,0,Others
641,2006,West Bengal,Sonarpur,SHYAMAL NASKAR,M,40,SC,CPI(M),,,113146,291364,232791,1,1,LF
642,2006,West Bengal,Sonarpur,NIRMAL CH. MANDAL,M,63,SC,AITC,,,105126,291364,232791,2,0,NDA
643,2006,West Bengal,Sonarpur,BRINDABAN ROY (MONDAL),M,50,SC,INC,,,7271,291364,232791,3,0,UPA
644,2006,West Bengal,Sonarpur,SAMIR KUMAR SARKAR,M,36,SC,BSP,,,3241,291364,232791,4,0,UPA
645,2006,West Bengal,Sonarpur,BHUSAN MONDAL,M,63,SC,IND,,,2697,291364,232791,5,0,Others
646,2006,West Bengal,Sonarpur,CHINMAY JODDAR,M,41,SC,IND,,,1082,291364,232791,6,0,Others
647,2006,West Bengal,Bishnupur East,ANANDA KUMAR BISWAS,M,45,SC,CPI(M),,,59099,141606,117567,1,1,LF
648,2006,West Bengal,Bishnupur East,DILIP MONDAL,M,37,SC,AITC,,,52786,141606,117567,2,0,NDA
649,2006,West Bengal,Bishnupur East,MAHADEB NASKAR,M,59,SC,INC,,,5619,141606,117567,3,0,UPA
650,2006,West Bengal,Bishnupur West,RATHIN SARKAR,M,57,GEN,CPI(M),,,60913,167000,137315,1,1,LF
651,2006,West Bengal,Bishnupur West,MADAN MITRA,M,49,GEN,AITC,,,56653,167000,137315,2,0,NDA
652,2006,West Bengal,Bishnupur West,GAZI MAMTAZUDDIN,M,51,GEN,INC,,,14925,167000,137315,3,0,UPA
653,2006,West Bengal,Bishnupur West,DILIP PAL,M,53,GEN,CPI(ML)(L),,,1625,167000,137315,4,0,Others
654,2006,West Bengal,Bishnupur West,SUJIT KUMAR MONDAL,M,29,GEN,IND,,,1473,167000,137315,5,0,Others
655,2006,West Bengal,Bishnupur West,PANCHANAN DHALI,M,60,GEN,BSP,,,1044,167000,137315,6,0,UPA
656,2006,West Bengal,Bishnupur West,NIRUPAM BANERJEE,M,41,GEN,IND,,,662,167000,137315,7,0,Others
657,2006,West Bengal,Behala East,KUMKUM CHAKRABORTI,F,51,GEN,CPI(M),,,103421,257824,202203,1,1,LF
658,2006,West Bengal,Behala East,SOVAN CHATTERJEE,M,42,GEN,AITC,,,77526,257824,202203,2,0,NDA
659,2006,West Bengal,Behala East,PARASH DUTTA,M,59,GEN,INC,,,15399,257824,202203,3,0,UPA
660,2006,West Bengal,Behala East,MRITUNJOY BOSE,M,61,GEN,IND,,,1784,257824,202203,4,0,Others
661,2006,West Bengal,Behala East,RANJIT DAS,M,48,GEN,BSP,,,1670,257824,202203,5,0,UPA
662,2006,West Bengal,Behala East,CHANDAN PRAMANIK,M,33,GEN,IND,,,1269,257824,202203,6,0,Others
663,2006,West Bengal,Behala East,TAPAN SARKAR,M,36,GEN,IND,,,600,257824,202203,7,0,Others
664,2006,West Bengal,Behala East,TAPAN ROY,M,41,GEN,IND,,,445,257824,202203,8,0,Others
665,2006,West Bengal,Behala West,PARTHA CHATTERJEE,M,51,GEN,AITC,,,82259,225473,168504,1,1,NDA
666,2006,West Bengal,Behala West,NIRANJAN CHATTERJEE,M,66,GEN,CPI(M),,,76532,225473,168504,2,0,LF
667,2006,West Bengal,Behala West,ANJALI MUKHERJEE,F,53,GEN,INC,,,5979,225473,168504,3,0,UPA
668,2006,West Bengal,Behala West,SAMIR KUMAR HALDER,M,42,GEN,IND,,,1062,225473,168504,4,0,Others
669,2006,West Bengal,Behala West,TUHIN SARKAR,M,38,GEN,IND,,,999,225473,168504,5,0,Others
670,2006,West Bengal,Behala West,ASHOKE KUMAR HALDER,M,52,GEN,BSP,,,957,225473,168504,6,0,UPA
671,2006,West Bengal,Behala West,NIRMAL MUKHERJEE,M,61,GEN,IND,,,648,225473,168504,7,0,Others
672,2006,West Bengal,Garden Reach,ABDUL KHALEQUE MOLLA,M,61,GEN,INC,,,45557,155014,94096,1,1,UPA
673,2006,West Bengal,Garden Reach,AMIN MOHAMMED,M,77,GEN,CPI(M),,,36683,155014,94096,2,0,LF
674,2006,West Bengal,Garden Reach,BIMAN BANERJEE,M,58,GEN,AITC,,,10017,155014,94096,3,0,NDA
675,2006,West Bengal,Garden Reach,MD. MAQSOOD ALI,M,33,GEN,IND,,,1835,155014,94096,4,0,Others
676,2006,West Bengal,Maheshtala,MURSALIN MOLLA,M,63,GEN,CPI(M),,,65691,173390,131427,1,1,LF
677,2006,West Bengal,Maheshtala,DULAL DAS,M,61,GEN,INC,,,37835,173390,131427,2,0,UPA
678,2006,West Bengal,Maheshtala,SAKTI PADA MONDAL,M,59,GEN,AITC,,,26050,173390,131427,3,0,NDA
679,2006,West Bengal,Maheshtala,MONOJ MALLICK,M,31,GEN,BSP,,,1834,173390,131427,4,0,UPA
680,2006,West Bengal,Budge Budge,ASHOK KUMAR DEB,M,56,GEN,AITC,,,72889,160237,127689,1,1,NDA
681,2006,West Bengal,Budge Budge,RATAN BAGCHI,M,46,GEN,CPI(M),,,47780,160237,127689,2,0,LF
682,2006,West Bengal,Budge Budge,NIMAI KHANRA,M,67,GEN,INC,,,3961,160237,127689,3,0,UPA
683,2006,West Bengal,Budge Budge,MALOY SANTRA,M,35,GEN,IND,,,1759,160237,127689,4,0,Others
684,2006,West Bengal,Budge Budge,ALOKE DEB,M,45,GEN,IND,,,1272,160237,127689,5,0,Others
685,2006,West Bengal,Satgachia,SONALI GUHA (BOSE),F,36,GEN,AITC,,,64322,161532,133994,1,1,NDA
686,2006,West Bengal,Satgachia,KABITA KAYAL,F,47,GEN,CPI(M),,,57526,161532,133994,2,0,LF
687,2006,West Bengal,Satgachia,MUJIBAR RAHAMAN KAYAL,M,54,GEN,INC,,,6353,161532,133994,3,0,UPA
688,2006,West Bengal,Satgachia,TAMRADHWAJ ADAK,M,44,GEN,IND,,,1737,161532,133994,4,0,Others
689,2006,West Bengal,Satgachia,SANDIP KUMAR MONDAL,M,32,GEN,IND,,,1536,161532,133994,5,0,Others
